customer_id,age,gender,location,marital_status,dependents,education_level,tenure_months,contract_type,payment_method,paperless_billing,monthly_charges,total_charges,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,data_usage_gb,call_duration_minutes,customer_service_calls,late_payments,payment_failures,contract_renewal_eligible,avg_monthly_download_gb,avg_monthly_upload_gb,customer_satisfaction_score,nps_score,last_interaction_days,churn
CUST-00234,71,Male,Urban,Single,5,Bachelor,47,Month-to-Month,Bank Transfer,Yes,124.59,5964.84,Yes,No,No,No,No,No,No,No,No,0.0,1245.58,5,3,1,No,0.0,0.0,5.0,-73.0,65,No
CUST-00235,26,Female,Urban,Married,2,Bachelor,13,Two Year,Mailed Check,No,126.88,1674.58,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,254.98,1821.6,1,0,1,Yes,43.14,5.72,3.0,84.0,66,No
CUST-00236,39,Female,Urban,Single,3,PhD,16,Month-to-Month,Credit Card,No,81.48,1292.66,Yes,Yes,No,No,No,No,No,No,No,,988.45,3,2,0,No,0.0,0.0,3.0,-26.0,269,Yes
CUST-00237,40,Female,Urban,Single,0,High School,55,Month-to-Month,Credit Card,Yes,45.02,2377.23,Yes,Yes,Fiber,Yes,No,Yes,No,Yes,Yes,171.04,229.29,2,0,1,No,284.76,59.23,2.0,-47.0,46,Yes
CUST-00238,24,Female,Urban,Single,0,Bachelor,65,One Year,Electronic,Yes,32.96,2230.76,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,238.68,498.11,1,1,0,Yes,96.38,13.42,5.0,-36.0,364,No
CUST-00239,65,Male,Urban,Married,2,Master,16,Month-to-Month,Mailed Check,Yes,116.64,1867.63,Yes,No,Fiber,No,No,Yes,No,Yes,No,498.51,115.34,1,1,0,No,149.56,43.45,3.0,-54.0,179,No
CUST-00240,26,Female,Suburban,Single,1,Master,37,One Year,Credit Card,No,135.21,4956.38,Yes,No,No,No,No,No,No,No,No,0.0,1575.76,3,1,0,Yes,0.0,0.0,3.0,17.0,67,Yes
CUST-00241,44,Female,Urban,Single,3,High School,52,One Year,Bank Transfer,No,104.61,5487.99,Yes,No,Fiber,No,No,Yes,No,No,No,91.16,1649.64,2,0,1,No,110.3,11.76,5.0,-97.0,114,No
CUST-00242,41,Male,Rural,Married,1,High School,10,Month-to-Month,Bank Transfer,No,38.74,375.51,Yes,No,Fiber,No,Yes,No,Yes,No,Yes,306.8,1996.09,0,2,0,No,104.37,22.17,4.0,-67.0,25,Yes
CUST-00243,46,Female,Urban,Married,1,Bachelor,38,Two Year,Electronic,Yes,141.54,5180.76,Yes,Yes,Fiber,No,Yes,No,Yes,No,No,118.14,883.17,1,0,0,No,125.6,32.39,2.0,,46,Yes
CUST-00244,34,Male,Rural,Married,1,Bachelor,44,One Year,Credit Card,No,148.58,6475.9,Yes,Yes,No,No,No,No,No,No,No,0.0,136.67,0,3,0,Yes,,0.0,3.0,81.0,206,Yes
CUST-00245,37,Male,Rural,Married,0,Bachelor,54,One Year,Mailed Check,No,76.34,4009.87,Yes,No,Fiber,No,Yes,No,No,No,Yes,25.09,545.99,2,0,1,Yes,241.77,49.51,4.0,-40.0,72,No
CUST-00246,24,Female,Suburban,Divorced,4,Bachelor,51,One Year,Electronic,No,97.33,4836.77,No,No,DSL,No,No,Yes,No,No,No,11.44,0.0,2,2,0,No,40.2,7.28,4.0,0.0,258,No
CUST-00247,60,Female,Rural,Single,1,PhD,52,One Year,Bank Transfer,Yes,121.04,6541.11,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,215.58,1927.69,2,1,0,Yes,44.95,6.26,4.0,-8.0,29,Yes
CUST-00248,57,Male,Suburban,Single,1,Bachelor,70,Month-to-Month,Mailed Check,No,115.73,8126.07,Yes,No,DSL,No,No,Yes,No,Yes,No,213.36,296.8,3,3,0,No,24.29,5.41,2.0,1.0,2,Yes
CUST-00249,24,Male,Rural,Married,3,Bachelor,59,Month-to-Month,Electronic,Yes,145.81,8588.71,Yes,No,DSL,No,Yes,No,No,No,No,92.77,330.99,4,2,0,No,57.11,17.06,3.0,12.0,8,Yes
CUST-00250,45,Female,Urban,Single,1,Bachelor,13,One Year,Bank Transfer,Yes,34.93,462.76,Yes,Yes,DSL,No,Yes,No,No,No,Yes,392.01,1433.34,2,1,0,Yes,77.01,13.33,4.0,-18.0,7,No
CUST-00251,36,Male,Urban,Married,3,High School,41,Month-to-Month,Mailed Check,Yes,95.49,4092.06,No,No,Fiber,Yes,Yes,No,No,No,No,64.64,0.0,2,1,0,No,132.76,27.94,5.0,47.0,8,No
CUST-00252,37,Male,Suburban,Married,0,High School,12,Month-to-Month,Bank Transfer,Yes,109.95,1268.25,Yes,No,DSL,No,No,Yes,Yes,No,No,457.66,575.96,3,0,1,No,94.49,15.64,1.0,30.0,151,Yes
CUST-00253,61,Female,Urban,Divorced,0,Master,50,One Year,Electronic,Yes,135.71,7011.96,Yes,No,Fiber,No,No,No,No,Yes,No,293.79,1644.98,3,0,0,Yes,64.33,17.72,1.0,-61.0,141,Yes
CUST-00254,56,Female,Rural,Divorced,4,Master,57,One Year,Electronic,Yes,133.63,7681.15,Yes,No,Fiber,No,No,No,Yes,Yes,No,13.81,344.68,1,0,0,Yes,72.06,19.67,,96.0,335,No
CUST-00255,57,Female,Rural,Divorced,3,High School,50,Month-to-Month,Electronic,Yes,147.14,7096.68,Yes,No,DSL,No,No,No,Yes,No,Yes,481.49,1858.91,0,0,0,No,67.99,9.23,4.0,50.0,273,No
CUST-00256,24,Female,Urban,Single,1,Master,57,Month-to-Month,Bank Transfer,No,86.57,4834.4,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,153.97,481.96,2,2,0,No,86.44,24.2,2.0,-32.0,26,No
CUST-00257,23,Female,Rural,Divorced,2,High School,54,Month-to-Month,Bank Transfer,Yes,128.0,6899.75,Yes,No,DSL,Yes,No,Yes,No,Yes,No,224.99,254.57,3,0,2,No,95.78,12.48,4.0,-69.0,347,Yes
CUST-00258,42,Female,Urban,Single,4,Bachelor,66,Month-to-Month,Credit Card,Yes,75.55,5081.4,Yes,No,DSL,No,Yes,No,No,No,No,142.13,745.09,1,2,0,No,79.05,9.41,5.0,-77.0,70,No
CUST-00259,58,Male,Urban,Married,0,High School,8,Month-to-Month,Credit Card,Yes,74.9,583.78,Yes,Yes,No,No,No,No,No,No,No,0.0,456.9,2,0,1,No,0.0,0.0,4.0,12.0,218,Yes
CUST-00260,30,Female,Suburban,Married,0,Master,63,Month-to-Month,Electronic,No,52.94,3346.55,Yes,Yes,Fiber,Yes,Yes,No,No,No,No,242.84,1101.19,5,2,1,No,115.41,20.45,3.0,78.0,289,Yes
CUST-00261,56,Male,Urban,Single,1,High School,9,Two Year,Bank Transfer,No,126.37,1158.34,Yes,Yes,DSL,Yes,Yes,No,No,No,No,66.19,1405.01,5,0,0,No,92.75,19.12,5.0,14.0,255,No
CUST-00262,57,Male,Suburban,Married,0,Bachelor,60,One Year,Bank Transfer,Yes,148.16,8843.79,Yes,No,Fiber,No,No,Yes,No,Yes,No,52.1,1032.75,3,1,0,Yes,131.52,30.32,3.0,85.0,102,Yes
CUST-00263,39,Male,Suburban,Single,0,Master,63,Month-to-Month,Mailed Check,No,53.32,3481.4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,362.69,1355.15,4,2,0,No,60.29,6.67,3.0,69.0,146,Yes
CUST-00264,66,Female,Urban,Single,3,High School,72,Month-to-Month,Bank Transfer,Yes,27.3,2038.0,Yes,Yes,Fiber,Yes,No,Yes,No,Yes,No,118.54,793.35,3,0,1,No,225.86,35.82,4.0,-66.0,157,No
CUST-00265,34,Male,Suburban,Divorced,0,Bachelor,3,One Year,Bank Transfer,No,126.02,376.95,Yes,No,Fiber,Yes,No,No,No,No,No,68.9,153.05,4,0,2,No,146.51,28.16,4.0,-69.0,347,Yes
CUST-00266,65,Male,Suburban,Single,3,High School,13,Month-to-Month,Bank Transfer,Yes,100.63,1370.06,Yes,No,Fiber,No,No,Yes,Yes,Yes,No,249.71,1950.72,4,0,0,No,131.69,20.19,5.0,81.0,139,No
CUST-00267,39,Female,Urban,Single,1,Bachelor,9,Two Year,Credit Card,Yes,144.76,1247.55,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,401.38,1656.89,7,0,0,No,15.37,1.69,3.0,-56.0,142,No
CUST-00268,51,Female,Urban,Married,2,Bachelor,52,Two Year,Credit Card,Yes,52.79,2608.8,No,No,DSL,Yes,Yes,Yes,No,No,Yes,139.39,0.0,1,2,1,No,66.45,7.8,1.0,75.0,108,Yes
CUST-00269,25,Female,Rural,Divorced,2,Bachelor,62,One Year,Mailed Check,Yes,29.23,1790.85,Yes,Yes,Fiber,No,Yes,No,Yes,Yes,Yes,138.22,953.44,2,3,0,Yes,108.18,28.16,,7.0,358,No
CUST-00270,66,Male,Rural,Single,1,Master,8,Month-to-Month,Bank Transfer,Yes,84.02,678.94,Yes,No,No,No,No,No,No,No,No,0.0,1306.54,3,1,0,No,0.0,0.0,3.0,-15.0,319,Yes
CUST-00271,62,Male,Urban,Married,0,Bachelor,45,Two Year,Credit Card,No,31.11,1418.06,Yes,Yes,No,No,No,No,No,No,No,0.0,462.13,0,0,2,Yes,0.0,0.0,3.0,76.0,63,Yes
CUST-00272,35,Female,Urban,Divorced,0,High School,53,Two Year,Electronic,No,54.03,2856.99,Yes,No,DSL,No,No,Yes,Yes,Yes,No,308.36,1198.18,3,1,1,Yes,32.21,4.83,4.0,-67.0,270,Yes
CUST-00273,41,Male,Rural,Single,3,Bachelor,63,One Year,Electronic,Yes,36.38,2205.79,No,No,Fiber,Yes,No,No,Yes,No,No,477.51,0.0,2,1,0,Yes,204.21,47.06,5.0,43.0,185,No
CUST-00274,71,Female,Suburban,Single,0,Master,57,One Year,Credit Card,Yes,49.14,2708.53,No,No,Fiber,No,Yes,Yes,No,Yes,Yes,,0.0,2,0,1,Yes,113.98,33.15,4.0,-90.0,355,Yes
CUST-00275,59,Male,Urban,Married,0,PhD,54,Month-to-Month,Electronic,Yes,33.8,1889.41,Yes,Yes,No,No,No,No,No,No,No,0.0,368.3,1,1,0,No,0.0,0.0,3.0,46.0,322,Yes
CUST-00276,19,Female,Suburban,Married,5,High School,19,Month-to-Month,Electronic,Yes,144.01,2836.81,Yes,No,DSL,No,No,Yes,No,No,No,159.96,1542.03,0,0,1,No,61.55,16.68,4.0,-9.0,0,Yes
CUST-00277,19,Male,Suburban,Married,5,Bachelor,67,One Year,Credit Card,No,56.21,3831.78,Yes,No,Fiber,Yes,Yes,Yes,No,No,Yes,71.19,712.91,2,0,1,Yes,82.9,16.68,5.0,56.0,6,No
CUST-00278,44,Male,Suburban,Single,1,Master,46,Two Year,Electronic,Yes,77.71,3633.21,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,474.62,563.68,2,2,0,Yes,48.28,14.06,5.0,-47.0,0,No
CUST-00279,31,Female,Urban,Divorced,0,Master,10,One Year,Bank Transfer,No,136.82,1381.56,Yes,Yes,Fiber,No,No,Yes,No,No,Yes,492.97,1501.97,2,3,0,Yes,208.04,26.47,2.0,80.0,260,Yes
CUST-00280,65,Male,Suburban,Divorced,2,Bachelor,18,Two Year,Credit Card,Yes,108.05,1887.15,Yes,No,Fiber,No,No,Yes,Yes,No,No,117.5,1498.53,2,2,1,Yes,188.62,55.59,5.0,94.0,46,No
CUST-00281,56,Male,Urban,Single,3,Bachelor,12,Month-to-Month,Credit Card,Yes,100.34,1195.5,Yes,No,Fiber,No,Yes,No,Yes,Yes,Yes,334.85,625.16,2,1,0,No,294.41,55.41,5.0,-25.0,355,No
CUST-00282,70,Female,Rural,Single,0,Bachelor,49,Month-to-Month,Electronic,Yes,111.72,5581.68,No,No,No,No,No,No,No,No,No,0.0,0.0,4,2,0,No,0.0,0.0,4.0,59.0,265,Yes
CUST-00283,70,Male,Suburban,Divorced,0,High School,23,One Year,Electronic,Yes,127.75,2949.12,No,No,Fiber,No,Yes,No,No,No,No,116.84,0.0,2,1,1,Yes,243.55,46.7,4.0,-1.0,1,No
CUST-00284,73,Male,Suburban,Married,3,Master,62,Month-to-Month,Credit Card,Yes,134.1,7913.76,No,No,Fiber,No,Yes,No,No,Yes,Yes,93.84,0.0,3,0,0,No,138.9,28.62,3.0,15.0,22,Yes
CUST-00285,29,Male,Suburban,Married,4,High School,11,One Year,Bank Transfer,No,103.54,1190.63,Yes,No,DSL,No,No,No,No,No,No,5.61,912.23,2,1,0,Yes,59.38,15.5,4.0,23.0,358,No
CUST-00286,49,Male,Urban,Married,3,Bachelor,56,Month-to-Month,Bank Transfer,Yes,135.7,7861.29,Yes,Yes,Fiber,No,Yes,No,Yes,No,Yes,205.98,1480.75,3,1,0,No,233.6,57.12,4.0,-18.0,302,No
CUST-00287,45,Male,Rural,Married,0,Bachelor,55,Two Year,Electronic,Yes,89.6,4810.09,Yes,No,Fiber,No,Yes,No,No,No,No,449.72,502.01,1,0,0,Yes,299.93,67.16,2.0,-45.0,83,No
CUST-00288,72,Female,Urban,Married,1,Bachelor,25,Two Year,Credit Card,No,56.05,1417.51,Yes,Yes,DSL,No,Yes,No,No,Yes,No,451.49,990.65,5,0,0,Yes,75.68,13.88,3.0,-38.0,203,No
CUST-00289,45,Female,Rural,Single,2,Bachelor,9,One Year,Electronic,Yes,134.41,1260.89,Yes,No,No,No,No,No,No,No,No,0.0,1341.76,2,2,1,No,0.0,0.0,2.0,31.0,226,Yes
CUST-00290,63,Male,Urban,Single,0,Bachelor,12,Month-to-Month,Mailed Check,No,90.39,1040.88,Yes,No,DSL,No,Yes,Yes,No,No,Yes,102.18,1125.05,1,2,0,No,81.66,23.65,5.0,38.0,251,No
CUST-00291,42,Male,Urban,Divorced,0,Bachelor,11,One Year,Mailed Check,Yes,137.8,1516.24,Yes,Yes,Fiber,Yes,Yes,No,No,Yes,Yes,,1255.82,5,1,0,Yes,124.13,12.66,4.0,30.0,304,No
CUST-00292,21,Female,Suburban,Married,0,Bachelor,38,Two Year,Credit Card,Yes,25.22,954.24,Yes,No,No,No,No,No,No,No,No,0.0,1137.8,3,2,1,Yes,0.0,0.0,4.0,54.0,150,No
CUST-00293,43,Female,Suburban,Married,1,Bachelor,28,One Year,Bank Transfer,No,71.68,1988.94,Yes,Yes,No,No,No,No,No,No,No,0.0,478.53,2,1,2,No,0.0,0.0,5.0,10.0,246,No
CUST-00294,53,Male,Rural,Divorced,1,Master,8,Month-to-Month,Bank Transfer,No,143.21,1184.17,Yes,No,Fiber,No,Yes,Yes,Yes,Yes,No,256.92,879.39,2,0,0,No,249.25,,4.0,71.0,305,No
CUST-00295,67,Female,Suburban,Married,3,PhD,47,Month-to-Month,Bank Transfer,Yes,52.45,2435.94,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,295.97,1110.77,2,0,1,No,64.08,16.67,5.0,45.0,16,No
CUST-00296,20,Female,Urban,Single,3,Bachelor,36,Month-to-Month,Bank Transfer,Yes,142.4,4902.71,Yes,No,No,No,No,No,No,No,No,0.0,1582.12,2,0,2,No,0.0,0.0,1.0,57.0,303,Yes
CUST-00297,18,Male,Rural,Married,4,Master,50,Month-to-Month,Mailed Check,No,144.01,6887.75,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,238.83,1342.42,3,2,1,No,83.39,20.86,4.0,-31.0,1,Yes
CUST-00298,34,Male,Urban,Married,3,Bachelor,9,Two Year,Credit Card,Yes,134.68,1156.68,No,No,No,No,No,No,No,No,No,0.0,0.0,1,0,0,No,0.0,0.0,4.0,74.0,196,No
CUST-00299,24,Male,Rural,Single,0,Bachelor,60,Two Year,Credit Card,Yes,93.28,5545.76,Yes,No,Fiber,No,Yes,No,No,No,No,44.22,1951.36,1,0,1,Yes,246.76,72.29,3.0,-67.0,340,No
CUST-00300,65,Female,Suburban,Single,1,PhD,72,Month-to-Month,Bank Transfer,No,104.1,7659.06,Yes,No,Fiber,Yes,Yes,No,No,No,No,259.62,304.81,2,3,0,No,75.36,20.55,3.0,18.0,268,No
CUST-00301,22,Female,Urban,Married,1,Bachelor,67,Month-to-Month,Bank Transfer,No,133.05,8650.25,Yes,Yes,DSL,Yes,No,No,No,No,No,147.82,492.93,2,1,0,No,95.05,25.01,3.0,-25.0,60,Yes
CUST-00302,36,Female,Urban,Divorced,0,High School,53,Month-to-Month,Bank Transfer,No,120.87,6499.76,Yes,No,Fiber,No,No,No,No,Yes,Yes,269.96,748.49,0,3,0,No,110.74,12.99,4.0,-59.0,266,Yes
CUST-00303,56,Male,Urban,Single,4,PhD,17,Two Year,Electronic,No,101.91,1764.92,Yes,Yes,No,No,No,No,No,No,No,0.0,534.29,3,1,1,Yes,0.0,0.0,4.0,-78.0,96,Yes
CUST-00304,63,Female,Urban,Single,0,Master,53,One Year,Credit Card,No,147.69,7636.15,No,No,No,No,No,No,No,No,No,0.0,0.0,0,0,1,No,0.0,0.0,4.0,-61.0,282,No
CUST-00305,51,Female,Urban,Married,1,Bachelor,28,One Year,Electronic,No,109.14,3086.59,No,No,DSL,No,No,No,No,No,No,426.1,0.0,0,1,0,No,19.86,4.81,3.0,-86.0,246,Yes
CUST-00306,52,Female,Urban,Married,2,PhD,63,Month-to-Month,Credit Card,No,146.81,9420.19,Yes,No,No,No,No,No,No,No,No,0.0,437.13,2,0,0,No,0.0,0.0,3.0,14.0,34,Yes
CUST-00307,66,Male,Urban,Married,1,Bachelor,15,One Year,Credit Card,Yes,27.46,410.53,Yes,No,DSL,Yes,No,No,No,No,No,258.18,657.36,3,3,0,No,41.31,4.9,5.0,-44.0,273,No
CUST-00308,33,Female,Suburban,Married,2,Bachelor,19,Month-to-Month,Mailed Check,Yes,38.06,711.42,Yes,Yes,Fiber,No,No,No,Yes,Yes,No,5.46,1398.36,0,0,0,No,244.15,39.61,3.0,10.0,67,Yes
CUST-00309,57,Male,Rural,Married,1,Bachelor,70,Month-to-Month,Credit Card,No,78.69,5573.91,Yes,No,Fiber,Yes,Yes,No,No,No,No,394.78,1764.14,1,4,1,No,114.83,29.19,4.0,41.0,188,No
CUST-00310,67,Female,Urban,Single,0,Bachelor,47,One Year,Bank Transfer,No,70.03,3448.9,Yes,Yes,DSL,Yes,No,No,No,No,Yes,129.74,1617.13,3,0,0,No,55.66,15.33,2.0,39.0,40,No
CUST-00311,64,Female,Urban,Married,0,Bachelor,71,One Year,Electronic,Yes,121.76,8581.4,Yes,No,DSL,No,No,No,No,Yes,No,408.28,445.95,1,0,0,Yes,92.19,,3.0,6.0,95,Yes
CUST-00312,56,Male,Urban,Single,4,High School,48,Month-to-Month,Bank Transfer,Yes,40.88,1940.99,Yes,No,Fiber,No,No,No,No,No,No,132.82,1174.27,3,0,0,No,93.91,16.51,5.0,16.0,170,No
CUST-00313,44,Female,Suburban,Divorced,0,High School,20,Month-to-Month,Credit Card,No,146.89,2927.35,Yes,No,Fiber,No,Yes,Yes,No,Yes,Yes,5.39,157.04,1,1,0,No,137.53,24.0,5.0,-66.0,66,No
CUST-00314,58,Male,Rural,Single,0,Bachelor,37,Month-to-Month,Bank Transfer,Yes,60.96,2159.88,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,77.42,690.02,1,2,1,No,52.88,9.59,3.0,52.0,307,Yes
CUST-00315,55,Female,Suburban,Married,1,Bachelor,2,Month-to-Month,Electronic,Yes,75.76,152.33,Yes,Yes,Fiber,Yes,No,No,Yes,No,No,492.84,1631.37,2,4,0,No,107.18,18.77,2.0,-23.0,118,Yes
CUST-00316,67,Male,Rural,Single,0,High School,64,One Year,Credit Card,No,55.72,3504.79,Yes,No,No,No,No,No,No,No,No,0.0,967.66,3,1,0,Yes,0.0,0.0,3.0,-99.0,340,No
CUST-00317,67,Female,Suburban,Married,1,PhD,36,Two Year,Credit Card,No,95.32,3301.52,Yes,Yes,Fiber,Yes,Yes,No,Yes,No,Yes,54.41,384.89,0,2,0,Yes,95.23,16.35,3.0,-83.0,170,Yes
CUST-00318,42,Female,Suburban,Single,2,Bachelor,5,Month-to-Month,Credit Card,No,27.62,137.64,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,59.38,933.25,1,0,0,No,79.85,8.31,4.0,-66.0,185,No
CUST-00319,43,Male,Urban,Single,3,High School,64,Month-to-Month,Mailed Check,No,39.46,2399.91,Yes,No,DSL,No,Yes,No,Yes,No,Yes,155.17,476.26,3,3,1,No,12.82,2.41,4.0,-92.0,69,Yes
CUST-00320,73,Female,Rural,Single,2,Bachelor,7,Month-to-Month,Bank Transfer,Yes,116.95,810.64,Yes,Yes,Fiber,No,No,No,No,Yes,No,18.82,847.06,1,1,0,No,212.11,30.72,4.0,38.0,244,Yes
CUST-00321,31,Male,Rural,Married,0,Master,70,One Year,Mailed Check,No,44.25,2975.05,Yes,Yes,Fiber,Yes,No,No,No,No,No,255.74,1026.88,5,0,1,Yes,135.93,14.38,4.0,-34.0,158,No
CUST-00322,31,Male,Suburban,Married,1,Bachelor,22,Month-to-Month,Bank Transfer,Yes,50.62,1060.6,Yes,Yes,Fiber,No,Yes,No,Yes,No,No,106.87,764.16,1,0,2,No,242.43,47.07,3.0,-32.0,283,No
CUST-00323,31,Female,Rural,Married,0,High School,46,One Year,Mailed Check,No,123.09,5845.75,Yes,No,No,No,No,No,No,No,No,0.0,1880.24,1,0,0,No,0.0,,4.0,4.0,106,Yes
CUST-00324,42,Female,Urban,Married,0,High School,40,Month-to-Month,Bank Transfer,Yes,32.13,1338.66,Yes,Yes,Fiber,No,No,No,No,No,No,70.38,1168.81,5,1,0,No,192.78,36.73,,-63.0,35,No
CUST-00325,53,Female,Rural,Married,1,Bachelor,61,One Year,Electronic,Yes,76.87,4552.09,Yes,No,DSL,No,Yes,No,No,Yes,No,214.93,1701.5,2,1,0,Yes,54.25,8.44,4.0,-31.0,347,No
CUST-00326,21,Female,Urban,Married,0,Bachelor,46,Two Year,Credit Card,Yes,23.0,1062.08,Yes,No,No,No,No,No,No,No,No,0.0,1545.38,1,0,0,Yes,0.0,0.0,5.0,-20.0,194,No
CUST-00327,64,Female,Urban,Divorced,2,Bachelor,28,Two Year,Electronic,Yes,65.08,1781.91,Yes,Yes,Fiber,Yes,No,Yes,Yes,No,No,31.0,1356.22,2,0,1,Yes,130.91,39.03,4.0,86.0,267,No
CUST-00328,32,Female,Urban,Married,2,Master,35,Two Year,Electronic,No,110.87,3877.87,Yes,No,Fiber,Yes,Yes,No,No,No,Yes,199.37,1044.09,1,0,0,Yes,247.63,51.86,4.0,-35.0,75,No
CUST-00329,49,Female,Rural,Single,3,High School,1,Two Year,Electronic,No,31.71,31.51,Yes,No,No,No,No,No,No,No,No,0.0,104.13,1,1,1,No,0.0,0.0,5.0,-60.0,279,No
CUST-00330,35,Female,Rural,Divorced,3,Master,29,Two Year,Electronic,No,135.48,3838.28,No,No,No,No,No,No,No,No,No,0.0,0.0,3,1,0,Yes,0.0,0.0,4.0,-77.0,320,No
CUST-00331,31,Male,Rural,Single,0,Master,9,Month-to-Month,Bank Transfer,No,138.23,1269.05,Yes,No,Fiber,Yes,No,Yes,No,No,Yes,302.27,776.32,3,0,2,No,93.9,16.41,4.0,77.0,347,Yes
CUST-00332,18,Male,Rural,Married,1,Master,9,Month-to-Month,Credit Card,Yes,33.65,291.53,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,294.27,323.75,3,0,0,No,22.77,3.04,3.0,-96.0,79,Yes
CUST-00333,59,Female,Suburban,Single,0,PhD,22,Month-to-Month,Electronic,No,148.8,3127.19,Yes,Yes,No,No,No,No,No,No,No,,944.79,1,3,1,No,0.0,0.0,5.0,,97,Yes
CUST-00334,37,Female,Rural,Married,1,Master,63,One Year,Bank Transfer,No,58.68,3795.72,Yes,No,Fiber,No,No,No,No,Yes,No,79.44,1497.55,2,0,0,Yes,159.31,28.76,2.0,-95.0,281,Yes
CUST-00335,27,Female,Rural,Single,0,Bachelor,66,Two Year,Bank Transfer,No,30.93,2075.47,Yes,Yes,Fiber,No,No,No,No,Yes,Yes,142.85,1927.19,3,0,0,No,285.3,65.33,4.0,31.0,117,Yes
CUST-00336,27,Male,Suburban,Divorced,0,Bachelor,58,Month-to-Month,Mailed Check,Yes,20.66,1198.03,Yes,No,Fiber,No,Yes,Yes,No,Yes,No,104.84,810.8,2,1,2,No,148.11,14.95,4.0,-92.0,222,No
CUST-00337,41,Female,Urban,Married,1,Bachelor,70,One Year,Credit Card,No,73.11,5101.07,Yes,No,Fiber,Yes,Yes,No,Yes,Yes,No,270.25,1131.17,0,1,1,Yes,287.94,77.94,4.0,-32.0,251,No
CUST-00338,51,Male,Suburban,Single,2,Master,55,One Year,Credit Card,No,101.88,5601.69,Yes,No,No,No,No,No,No,No,No,0.0,1717.36,1,1,2,No,0.0,0.0,4.0,-33.0,79,No
CUST-00339,45,Female,Rural,Single,2,Bachelor,13,Two Year,Electronic,Yes,63.18,816.21,Yes,Yes,Fiber,Yes,No,No,Yes,No,Yes,165.15,734.6,1,1,0,No,215.13,60.27,4.0,25.0,313,Yes
CUST-00340,44,Male,Rural,Married,1,High School,19,One Year,Electronic,No,128.77,2420.49,Yes,Yes,No,No,No,No,No,No,No,0.0,370.29,1,1,1,Yes,0.0,0.0,3.0,36.0,169,No
CUST-00341,57,Male,Rural,Married,1,High School,33,Two Year,Electronic,No,113.16,3734.13,Yes,Yes,No,No,No,No,No,No,No,0.0,635.58,3,0,0,Yes,0.0,0.0,5.0,45.0,156,No
CUST-00342,18,Female,Rural,Married,1,Master,65,Month-to-Month,Credit Card,Yes,65.52,4271.01,Yes,No,No,No,No,No,No,No,No,0.0,1808.33,1,0,0,No,0.0,0.0,4.0,-42.0,333,Yes
CUST-00343,50,Female,Rural,Single,2,Master,60,Month-to-Month,Mailed Check,No,115.46,7060.56,Yes,No,Fiber,No,No,No,Yes,No,No,58.27,402.85,0,1,0,No,271.28,34.82,5.0,70.0,327,No
CUST-00344,21,Male,Suburban,Married,0,Bachelor,12,One Year,Electronic,No,142.26,1743.22,Yes,Yes,No,No,No,No,No,No,No,0.0,725.52,3,1,0,Yes,0.0,0.0,3.0,-21.0,1,Yes
CUST-00345,24,Male,Suburban,Married,2,Bachelor,43,Month-to-Month,Electronic,No,32.1,1363.51,Yes,Yes,Fiber,No,Yes,No,No,Yes,Yes,184.12,982.82,2,0,2,No,149.8,21.07,4.0,93.0,202,Yes
CUST-00346,26,Male,Urban,Single,2,Bachelor,17,Month-to-Month,Electronic,Yes,59.79,1007.7,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,432.63,1709.52,3,1,1,No,26.04,7.28,4.0,-72.0,257,Yes
CUST-00347,33,Male,Suburban,Single,0,High School,68,One Year,Bank Transfer,No,80.23,5386.89,Yes,Yes,No,No,No,No,No,No,No,0.0,1881.66,2,3,0,Yes,0.0,0.0,3.0,75.0,250,No
CUST-00348,22,Male,Suburban,Married,0,Bachelor,29,Two Year,Credit Card,Yes,84.74,2466.4,Yes,No,Fiber,No,Yes,No,No,No,No,187.36,909.04,2,2,0,No,261.82,43.3,5.0,-50.0,145,Yes
CUST-00349,51,Female,Rural,Divorced,0,Bachelor,55,One Year,Credit Card,Yes,90.49,4953.48,Yes,No,DSL,No,No,No,No,Yes,No,167.72,1870.71,2,0,0,No,17.07,4.84,1.0,69.0,324,No
CUST-00350,40,Female,Suburban,Single,1,PhD,7,Month-to-Month,Electronic,No,59.08,429.68,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,496.58,406.77,5,2,0,No,76.02,7.8,4.0,-65.0,274,Yes
